id,feature,fc,pval,qval,chr,strand,start,end,t_name,num_exons,length,gene_id,gene_name,cov.NPLL32,FPKM.NPLL32,cov.NPLL34,FPKM.NPLL34,cov.NPLL44,FPKM.NPLL44,cov.NPLL46,FPKM.NPLL46,cov.NPLL56,FPKM.NPLL56,cov.NPLL61,FPKM.NPLL61,cov.NPSL15,FPKM.NPSL15,cov.NPSL24,FPKM.NPSL24,cov.NPSL29,FPKM.NPSL29,cov.NPSL36,FPKM.NPSL36,cov.NPSL50,FPKM.NPSL50,cov.NPSL58,FPKM.NPSL58,cov.PLL20,FPKM.PLL20,cov.PLL31,FPKM.PLL31,cov.PLL43,FPKM.PLL43,cov.PLL55,FPKM.PLL55,cov.PLL59,FPKM.PLL59,cov.PLL62,FPKM.PLL62,cov.PSL13,FPKM.PSL13,cov.PSL16,FPKM.PSL16,cov.PSL35,FPKM.PSL35,cov.PSL49,FPKM.PSL49,cov.PSL53,FPKM.PSL53,cov.PSL63,FPKM.PSL63
10609,transcript,0.433107816840384,0.0409292358893278,0.515925897533522,NC_052310.1,-,45161285,45170129,rna-XM_038991906.1,7,1299,gene-LOC120046562,LOC120046562,0,0,0,0,3.278657,2.28003,0,0,2.622633,7.951671,1.479434,3.317983,0,0,0,0,4.560696,11.158032,0,0,0.110347,0.52677,2.968268,2.554386,2.917041,5.351985,2.810103,6.629326,4.002051,7.51837,3.481447,9.167677,0,0,5.041241,10.497478,0,0,0,0,3.960955,8.618835,0,0,2.628205,4.754385,0,0
10612,transcript,0.95125932624048,0.00430933541860035,0.389744915561346,NC_052310.1,-,45313456,45324440,rna-XR_005476741.1,3,860,gene-LOC120045633,LOC120045633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083721,0.153605,0,0,0,0,0,0,0,0,0.125581,0.2615,0,0,0,0,0,0,0,0,0,0,0,0
10634,transcript,0.947000654450406,0.0151893109978746,0.466996450842879,NC_052310.1,-,46763101,46770605,gene-LOC120045897,20,3799,gene-LOC120045897,LOC120045897,0,0,0,0,0.141072,0.098104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051987,0.044738,0.127842,0.234556,0,0,0,0,0,0,0,0,0.140827,0.293247,0.02369,0.047665,0.061365,0.107215,0,0,0,0,0,0,0,0
10642,transcript,0.903699792116162,0.00843755571266647,0.420090611682224,NC_052310.1,-,46967734,46976011,rna-XM_038991916.1,9,1706,gene-LOC120046569,LOC120046569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412479,0.756788,0,0,0,0,0,0,0,0,0.087436,0.18207,0,0,0,0,0,0,0,0,0,0,0,0
10645,transcript,2.44615079453168,0.03337476361372,0.515925897533522,NC_052310.1,+,46996140,47042130,rna-XM_038991917.1,5,3002,gene-LOC120046570,LOC120046570,2.035976,5.362415,0,0,3.782073,2.630114,0,0,0,0,2.688208,6.028946,0,0,2.183211,8.400086,0,0,4.570119,11.406234,1.758161,8.393043,12.348234,10.626453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.819287,3.178609,1.065956,2.319466,1.443371,4.873571,2.162958,3.91276,0,0
10655,transcript,0.881165141462114,0.0392989428712063,0.515925897533522,NC_052310.1,+,47540817,47547117,rna-XM_038991921.1,3,3060,gene-LOC120046572,LOC120046572,0.105882,0.278875,0.129085,0.441196,0.563725,0.392023,0.047059,0.142412,0.150654,0.456774,0.211765,0.474933,0,0,0.082353,0.31686,0.169281,0.414157,0.094118,0.234902,0.105882,0.505455,0,0,0.434477,0.797148,0.129412,0.305296,0.158497,0.297757,0.070588,0.185879,0.070261,0.201899,0.34085,0.709759,0.170588,0.343231,0,0,0.176144,0.38328,0.035294,0.119171,0.334967,0.605951,0.188235,0.354443
10656,transcript,0.930345142330179,0.0292800054916007,0.515925897533522,NC_052310.1,+,47561415,47591201,rna-XM_038991926.1,13,1444,gene-LOC120046573,LOC120046573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018698,0.016091,0.189142,0.347025,0,0,0,0,0,0,0,0,0.253949,0.528803,0,0,0,0,0.050571,0.11004,0,0,0.150202,0.271713,0,0
10659,transcript,0.844539549164851,0.00293139506958739,0.389744915561346,NC_052310.1,+,47561415,47591854,rna-XM_038991924.1,12,2026,gene-LOC120046573,LOC120046573,0,0,0,0,0,0,0,0,0,0,0.375617,0.84241,0,0,0,0,0,0,0,0,0,0,0,0,0.260541,0.478023,0,0,0,0,0,0,0,0,0.25625,0.533595,0,0,0,0,0,0,0,0,0,0,0,0
10663,transcript,0.913775698566311,0.0249634287254372,0.511483318935503,NC_052310.1,+,47647980,47676019,rna-XM_038991930.1,20,5797,gene-LOC120046574,LOC120046574,0.105572,0.278059,0.071244,0.243503,0.675608,0.469829,0.095998,0.290512,0.092979,0.281907,0.093152,0.208916,0.018458,0.126482,0.077368,0.29768,0.111782,0.273482,0.068311,0.170493,0.043471,0.20752,0.431258,0.371125,0.577281,1.059155,0.093152,0.219755,0.105572,0.198331,0.154563,0.40701,0.095912,0.275609,0.3074,0.640105,0.194756,0.391858,0.306538,0.535575,0.129722,0.282268,0.104537,0.352971,0.253752,0.459034,0.13024,0.245239
10694,transcript,1.18872820502277,0.028548330966858,0.515925897533522,NC_052310.1,-,49321835,49337597,rna-XM_038991952.1,6,3261,gene-LOC120046586,LOC120046586,0.022079,0.058152,0,0,0.362159,0.251851,0.07697,0.232929,0.126648,0.383989,0.088316,0.19807,0.033119,0.226945,0.054584,0.210016,0.088316,0.216071,0.264336,0.659737,0.159154,0.759763,0.407544,0.350718,0.077277,0.141782,0.093836,0.221369,0.066237,0.124435,0.091996,0.242253,0.053971,0.155089,0.231217,0.481468,0.033119,0.066637,0.143514,0.250744,0.561178,1.221095,0.121435,0.410028,0.307268,0.555843,0.528068,0.994341
10736,transcript,0.947280396246669,0.015382331553353,0.468939892488774,NC_052310.1,-,52681673,52698280,rna-XM_038990845.1,3,1747,gene-LOC120045918,LOC120045918,0,0,0,0,0.173751,0.120829,0,0,0,0,0,0,0,0,0,0,0,0,0.005495,0.013715,0,0,0.063881,0.054974,0.137951,0.253103,0,0,0,0,0,0,0,0,0.13921,0.28988,0,0,0.06182,0.10801,0,0,0,0,0.049418,0.089396,0,0
10743,transcript,1.11198924850674,0.020265536606576,0.493521134674624,NC_052310.1,+,52939397,52996203,rna-XM_038991984.1,13,2788,gene-LOC120046610,LOC120046610,0,0,0,0,0.167862,0.116734,0.064562,0.19538,0.038737,0.117448,0.077475,0.173756,0.025825,0.176963,0,0,0.077475,0.189547,0.167862,0.418955,0.077475,0.369847,0.445122,0.383056,0.05165,0.094764,0,0,0.05165,0.097031,0,0,0,0,0,0,0.05165,0.103922,0.128766,0.224976,0.025466,0.055413,0,0,0.129125,0.233585,0.064204,0.120895
10751,transcript,1.45169054854525,0.0123419458674949,0.447615752849499,NC_052310.1,-,53128574,53151374,rna-XM_038991990.1,7,3173,gene-galm,galm,5.159691,13.589749,2.837126,9.696934,15.15052,10.535912,5.129689,15.523639,5.255554,15.934534,4.599065,10.314497,2.263386,15.50965,4.359849,16.774882,4.425496,10.827256,3.186259,7.952356,3.299307,15.750107,23.20977,19.973506,2.628049,4.821762,2.924891,6.900123,3.346973,6.287721,3.149029,8.292322,3.065144,8.807863,1.39833,2.911771,5.114198,10.290001,4.539489,7.931272,5.448628,11.855935,3.208868,10.834807,5.369808,9.713906,6.107784,11.500834
10754,transcript,0.862795130616825,0.0294381590367945,0.515925897533522,NC_052310.1,-,53196070,53260601,rna-XM_038991992.1,33,4231,gene-LOC120046614,LOC120046614,0.165682,0.436378,0.254077,0.868403,0.889302,0.618435,0.148428,0.449178,0.161428,0.48944,0.294966,0.661531,0.068069,0.466437,0.092649,0.356475,0.433794,1.061304,0.153155,0.382249,0.092886,0.443416,0.922241,0.793648,0.93567,1.716702,0.190262,0.448848,0.249823,0.469325,0.148665,0.391479,0.110612,0.31785,0.973174,2.02646,0.282472,0.568347,0.533246,0.931673,0.136138,0.296229,0.088868,0.300065,0.371361,0.671787,0.385252,0.725422
10770,transcript,1.2859478729431,0.0313936346977317,0.515925897533522,NC_052310.1,+,53781708,53805914,rna-XM_038991997.1,11,1584,gene-LOC120046615,LOC120046615,2.810992,7.403675,1.643308,5.616616,9.592172,6.670549,3.990846,12.077234,5.206439,15.785621,5.06976,11.370143,1.645202,11.273599,4.612689,17.747705,4.778093,11.689907,4.76957,11.904029,2.809343,13.411136,18.26136,15.71508,4.857955,8.913039,5.839646,13.776335,6.016414,11.302611,4.309975,11.349435,2.655303,7.630162,4.467172,9.302082,3.680556,7.405448,5.528092,9.658533,6.196654,13.483601,4.738321,15.999036,8.456755,15.298149,7.38447,13.904808
1078,transcript,0.924963274721322,0.040285401127698,0.515925897533522,NC_052307.1,+,33673094,33705179,rna-XM_038983522.1,17,9860,gene-LOC120037448,LOC120037448,0.100203,0.263918,0.078195,0.267261,0.591024,0.411007,0.058164,0.176018,0.094828,0.287513,0.211192,0.473648,0.040061,0.274514,0.056491,0.217354,0.241176,0.590052,0.066937,0.167063,0.067343,0.321479,0.343763,0.29583,0.639249,1.17285,0.073022,0.172267,0.088844,0.166905,0.063489,0.167185,0.067343,0.193514,0.406034,0.845493,0.187424,0.377106,0.341582,0.596803,0.152688,0.332241,0.070791,0.239027,0.248884,0.450228,0.138083,0.260008
10786,transcript,0.886174052034122,0.00279878362410257,0.389744915561346,NC_052310.1,+,54535815,54595312,rna-XM_038992009.1,8,1306,gene-LOC120046624,LOC120046624,0,0,0,0,0.150842,0.104898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316998,0.581606,0.041348,0.097544,0,0,0,0,0,0,0.275268,0.573196,0,0,0.164625,0.287628,0,0,0,0,0,0,0,0
10798,transcript,0.979391260147848,0.00895469391868764,0.424082500155177,NC_052310.1,-,54941272,54945578,rna-XM_038990852.1,4,3426,gene-LOC120045927,LOC120045927,0,0,0,0,0.023086,0.016054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063352,0.116234,0,0,0,0,0,0,0,0,0.039591,0.082441,0,0,0.01764,0.03082,0,0,0.002746,0.009272,0.026321,0.047614,0,0
10807,transcript,0.78732633350263,0.0116093420787906,0.4445758720198,NC_052310.1,-,55982632,55985241,rna-XM_038992023.1,3,1852,gene-LOC120046634,LOC120046634,0.077754,0.204791,0.135529,0.463221,0.475162,0.330435,0.096652,0.292492,0.087473,0.265213,0.231641,0.51951,0,0,0.077754,0.299165,0.311015,0.760918,0.097192,0.242575,0.077214,0.368601,0.106371,0.091539,0.70375,1.291192,0.641469,1.513292,0.490821,0.922071,0.233261,0.614245,0.058315,0.167571,0.795896,1.65731,0.207093,0.416681,0.460691,0.804907,0.311015,0.676753,0.038877,0.131269,0.281318,0.5089,0.180371,0.339635
10825,transcript,1.57747837448503,0.0361991029046045,0.515925897533522,NC_052310.1,+,56750503,56763258,rna-XM_038992033.1,8,2103,gene-LOC120046642,LOC120046642,2.865192,7.546429,2.80195,9.576707,19.666666,13.676512,4.471469,13.531711,4.205896,12.752032,4.199953,9.419394,2.320257,15.899353,3.271041,12.585602,4.103961,10.0406,3.189016,7.959237,1.628626,7.774673,89.00737,76.59659,6.170708,11.321587,4.238231,9.998429,7.172135,13.473782,6.60699,17.398153,3.328578,9.564855,2.626248,5.468689,6.756537,13.594462,9.979553,17.436005,11.776748,25.625599,5.575131,18.824541,11.059677,20.006798,17.090347,32.18078
1083,transcript,1.14675530170682,0.0488250059400351,0.515925897533522,NC_052307.1,-,33981862,34044280,rna-XM_038983743.1,18,3362,gene-LOC120037739,LOC120037739,0,0,0.048483,0.165709,0.085663,0.059571,0.042237,0.127819,0.158239,0.479771,0,0,0,0,0.21044,0.809685,0.05235,0.128078,0.077037,0.192271,0.042832,0.20447,0.788519,0.678572,0.136962,0.251288,0.123141,0.290502,0.088638,0.166518,0,0,0.05354,0.15385,0,0,0.042832,0.08618,0.180845,0.315967,0.237656,0.517127,0.069007,0.233004,0.240036,0.434222,0.175342,0.330165
10849,transcript,1.58476379352724,0.00903770031929918,0.424443441994418,NC_052310.1,+,57909661,57915816,rna-XM_038992047.1,7,926,gene-LOC120046655,LOC120046655,109.022331,287.146286,96.981178,331.469257,300.107391,208.699448,138.633392,419.537083,103.219467,312.955426,71.032677,159.307679,62.767448,430.108308,83.075356,319.639346,71.498566,174.925769,158.045227,394.453794,111.001648,529.895476,275.952423,237.474882,36.992062,67.870472,151.702759,357.882649,224.644379,422.023483,178.664658,470.476733,82.672989,237.565467,24.54504,51.110633,97.046211,195.261428,88.376198,154.408498,97.409439,211.957938,126.715279,427.856676,153.904068,278.410258,272.387115,512.899458
10850,transcript,1.49111227257499,0.0278875932841847,0.515925897533522,NC_052310.1,+,57909934,57915816,rna-XM_038992048.1,7,902,gene-LOC120046655,LOC120046655,14.965389,39.41629,12.371497,42.284194,24.064226,16.734645,12.410175,37.556093,12.536035,38.00853,11.107694,24.911647,10.604112,72.663726,10.444395,40.185679,8.642463,21.144333,17.172859,42.860512,9.101419,43.44801,21.0159,18.085539,3.033336,5.565355,10.853267,25.60399,22.760586,42.758701,16.757528,44.127513,9.308353,26.748074,3.125484,6.508258,12.126056,24.398181,8.454694,14.771812,6.877884,14.965922,7.484083,25.270156,17.995701,32.553966,30.450378,57.337449
10855,transcript,1.73077621230388,0.00421782192541642,0.389744915561346,NC_052310.1,+,57991459,58001325,rna-XM_038992054.1,3,1284,gene-LOC120046659,LOC120046659,1.216978,3.205313,1.065421,3.641473,3.484034,2.422853,2.445483,7.400604,1.860592,5.641207,1.01947,2.286404,1.148754,7.871734,1.985203,7.638234,0.904984,2.214101,2.101246,5.24435,1.609813,7.684865,5.121106,4.407042,0.559969,1.027392,2.520717,5.946635,1.792835,3.368072,1.400311,3.687432,0.479439,1.377695,0.33567,0.698972,1.114875,2.24318,1.456386,2.544558,1.901869,4.138369,2.542056,8.583303,3.764019,6.809057,4.08271,7.687661
10917,transcript,0.810330704574,0.0115819395399088,0.444511473100327,NC_052310.1,-,59560396,59573082,rna-XM_038992103.1,12,3743,gene-LOC120046687,LOC120046687,0.091371,0.240656,0.136254,0.465699,1.227625,0.85371,0.123965,0.375147,0.242853,0.736316,0.602191,1.350557,0.095111,0.65174,0.152685,0.587468,0.54662,1.33734,0.167246,0.417417,0.076944,0.367312,0,0,1.264306,2.319661,0.125033,0.294966,0.197168,0.370406,0.204382,0.538198,0.138659,0.398444,1.238044,2.578004,0.286936,0.577328,0.862276,1.506545,0.458456,0.997577,0.086294,0.291373,0.393802,0.712382,0.242167,0.455996
10919,transcript,0.952779415537119,0.00089483903629739,0.389744915561346,NC_052310.1,-,59585883,59706820,rna-XM_038992100.1,37,5774,gene-abca5,abca5,0,0,0,0,0.111702,0.077679,0,0,0,0,0.043471,0.097494,0,0,0,0,0.024939,0.061015,0,0,0,0,0,0,0.109976,0.201776,0,0,0,0,0,0,0,0,0.074645,0.155435,0,0,0.018705,0.032681,0,0,0,0,0.031174,0.056393,0,0
10945,transcript,0.984459059390778,0.00685784835456849,0.411011739662593,NC_052310.1,-,61348853,61356889,rna-XM_038992116.1,4,3049,gene-LOC120046697,LOC120046697,0,0,0,0,0.041196,0.028648,0,0,0,0,0.000562,0.00126,0,0,0,0,0,0,0,0,0,0,0,0,0.02274,0.041722,0,0,0,0,0,0,0,0,0.035421,0.073758,0,0,0.011807,0.020629,0,0,0,0,0,0,0.000109,0.000205
1095,transcript,1.09088397288352,0.0262320003255894,0.515925897533522,NC_052307.1,+,34174168,34187577,rna-XM_038984249.1,11,3068,gene-LOC120038490,LOC120038490,0,0,0.070404,0.240632,0.21708,0.150961,0.04661,0.141053,0.046284,0.14033,0.05867,0.131581,0,0,0.081812,0.314778,0.05867,0.14354,0.150913,0.376653,0.046936,0.224061,0.413299,0.35567,0.046936,0.086115,0.033898,0.079969,0,0,0,0,0.046936,0.134873,0,0,0.099739,0.200679,0.080508,0.140661,0.093872,0.204261,0.035202,0.11886,0.046936,0.084907,0.04661,0.087766
10954,transcript,0.94392919789452,0.00199093777613835,0.389744915561346,NC_052310.1,+,61433638,61444336,rna-XM_038990614.1,9,1536,gene-LOC120045677,LOC120045677,0,0,0,0,0.06326,0.043992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164062,0.30101,0,0,0,0,0,0,0,0,0.070312,0.146412,0,0,0,0,0,0,0,0,0,0,0,0
1097,transcript,1.15094672810388,0.0200653015204662,0.492341921170273,NC_052307.1,-,34212148,34213047,rna-XM_038984894.1,1,899,gene-LOC120039462,LOC120039462,0.040044,0.105469,0,0,0.160178,0.11139,0,0,0.080089,0.242825,0.040044,0.089808,0.119021,0.815581,0.036707,0.141233,0.12792,0.312964,0.160178,0.399777,0.040044,0.191161,0.120133,0.103382,0,0,0.040044,0.094468,0,0,0,0,0,0,0,0,0,0,0,0,0.060067,0.130703,0,0,0.097887,0.177076,0.168187,0.316693
10978,transcript,0.984701050420802,0.00106162972203494,0.389744915561346,NC_052310.1,+,62764522,62774390,gene-LOC120045683,9,4417,gene-LOC120045683,LOC120045683,0,0,0,0,0.017659,0.01228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032601,0.059814,0,0,0,0,0,0,0,0,0.024451,0.050915,0,0,0,0,0,0,0,0,0,0,0,0
10982,transcript,1.29324596578438,0.0132000998454285,0.454761836296681,NC_052310.1,-,62872959,62885744,gene-LOC120046706,6,1857,gene-LOC120046706,LOC120046706,9.473882,24.952595,8.85568,30.267581,46.357567,32.237789,14.043618,42.499274,10.687399,32.403573,10.483427,23.511579,5.525848,37.865378,8.090468,31.128749,9.556812,23.381346,11.799401,29.449282,8.225095,39.264648,36.314487,31.250961,7.581931,13.910802,6.527733,15.399604,14.448304,27.143005,8.884952,23.396699,8.664782,24.898737,5.506101,11.465465,14.754983,29.687703,13.541982,23.660184,11.12251,24.202011,6.481638,21.88538,12.457071,22.534663,15.904416,29.947695
11019,transcript,0.875896772345187,0.0136793279259193,0.457302773838741,NC_052310.1,-,63568737,63597616,rna-XM_038992165.1,32,5239,gene-washc2c,washc2c,0.204428,0.538429,0.157855,0.539528,1.334033,0.927708,0.171216,0.51814,0.205955,0.624444,0.342241,0.767557,0.034358,0.235435,0.143539,0.552278,0.275434,0.673867,0.123115,0.307274,0.130368,0.622346,1.104303,0.950324,0.753197,1.381914,0.199275,0.470111,0.164153,0.308383,0.15041,0.396074,0.17866,0.51339,0.613094,1.276658,0.195457,0.393268,0.420882,0.735354,0.372208,0.809905,0.04791,0.161769,0.532354,0.963021,0.266272,0.501385
11023,transcript,0.955203371305725,0.0220384585184512,0.501331261588985,NC_052310.1,+,63642777,63697793,rna-XM_038992176.1,34,8897,gene-LOC120046722,LOC120046722,0.064741,0.170517,0.060695,0.207448,0.181859,0.126468,0.040238,0.12177,0.040238,0.121999,0.089019,0.199646,0,0,0.03237,0.124546,0.048331,0.118245,0.016185,0.040395,0.012139,0.057949,0.132854,0.114329,0.07688,0.141054,0.012139,0.028637,0.036417,0.068414,0.056648,0.149171,0.012139,0.034882,0.060695,0.126386,0.020007,0.040255,0.052602,0.091905,0.036304,0.078996,0.024165,0.081594,0.088906,0.16083,0.044397,0.083599
11031,transcript,0.961017657693734,0.0159635979155641,0.472328339136346,NC_052310.1,+,63987509,64009220,rna-XM_038992180.1,18,2386,gene-hps1,hps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045264,0.038953,0.060352,0.11073,0,0,0,0,0,0,0,0,0.117791,0.245279,0,0,0,0,0,0,0,0,0,0,0,0
11036,transcript,1.07180772011256,0.00842462482039275,0.420090611682224,NC_052310.1,-,64268882,64275507,rna-XM_038990630.1,11,3247,gene-LOC120045689,LOC120045689,0.033261,0.087604,0,0,0.071759,0.049902,0.044349,0.13421,0,0,0.066523,0.149194,0.033261,0.227918,0,0,0.077302,0.189124,0.065907,0.164493,0.022174,0.105853,0.044349,0.038165,0,0,0,0,0.032953,0.061906,0,0,0,0,0,0,0.022174,0.044615,0.063366,0.110711,0.042809,0.09315,0.044041,0.148705,0.044349,0.080227,0.064858,0.122126
11053,transcript,0.989065458698218,0.0012821119068035,0.389744915561346,NC_052310.1,+,64724509,64788284,rna-XM_038992195.1,28,4257,gene-LOC120046732,LOC120046732,0,0,0,0,0.00171,0.001189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025397,0.046597,0,0,0,0,0,0,0,0,0.017035,0.035472,0,0,0,0,0,0,0,0,0,0,0,0
11058,transcript,0.98659384400389,0.0467445696070096,0.515925897533522,NC_052310.1,+,64724510,64788284,rna-XM_038992199.1,28,4244,gene-LOC120046732,LOC120046732,0,0,0,0,0.086969,0.06048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875,0.016054,0,0,0,0,0,0,0,0,0.02797,0.058242,0,0,0,0,0,0,0,0,0,0,0,0
11124,transcript,0.891215536662514,0.0228669493856286,0.506702916665575,NC_052310.1,+,68719826,68728795,rna-XM_038992241.1,8,5317,gene-LOC120046757,LOC120046757,0,0,0,0,0.394556,0.274381,0,0,0,0,0.190967,0.428289,0,0,0,0,0.138053,0.337755,0,0,0,0,0.199454,0.171643,0.394006,0.722895,0,0,0,0,0,0,0,0,0.306791,0.638837,0,0,0.215581,0.376657,0,0,0,0,0.198551,0.359176,0,0
11131,transcript,0.926235896454089,0.00187561807797942,0.389744915561346,NC_052310.1,+,68859354,68865089,rna-XR_005476745.1,6,771,gene-LOC120045703,LOC120045703,0,0,0,0,0.148119,0.103004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210117,0.385508,0,0,0,0,0,0,0,0,0.097925,0.203911,0,0,0,0,0,0,0,0,0,0,0,0
11139,transcript,1.35000276724747,0.00996253875951869,0.426030386301728,NC_052310.1,-,69335231,69383216,rna-XM_038992249.1,5,2032,gene-cpped1,cpped1,2.811516,7.405055,1.754921,5.998095,7.966536,5.540056,2.902067,8.782334,2.717028,8.237871,2.176673,4.881707,1.646161,11.280171,2.399606,9.232684,2.423228,5.928581,2.488189,6.210093,1.393209,6.650849,7.033464,6.05275,1.715059,3.146671,1.34252,3.167145,2.493602,4.684553,1.876722,4.941962,1.598425,4.593164,1.058563,2.204267,2.589075,5.209338,2.663878,4.654255,2.125492,4.624961,1.702264,5.747728,3.93627,7.120656,4.219488,7.945211
11149,transcript,0.961961418128084,0.0368562087875834,0.515925897533522,NC_052310.1,-,69798413,69805275,rna-XM_038990650.1,7,1547,gene-LOC120045708,LOC120045708,0,0,0,0,0.244344,0.169921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069813,0.128088,0,0,0,0,0,0,0,0,0.068197,0.142008,0,0,0.058177,0.101645,0,0,0,0,0,0,0,0
11175,transcript,0.808863556944204,0.00563348609252923,0.397702197047571,NC_052310.1,-,70077710,70088656,rna-XM_038992273.1,22,3448,gene-zc3h7bb,zc3h7bb,0,0,0,0,0.309609,0.215307,0,0,0,0,0.101035,0.226595,0,0,0,0,0.041763,0.102176,0,0,0,0,0.437645,0.376622,1.086862,1.994099,0,0,0,0,0,0,0,0,0.593387,1.235622,0,0,0.426334,0.744879,0,0,0,0,0.093968,0.169987,0,0
11191,transcript,0.956340361561653,0.00423119618583101,0.389744915561346,NC_052310.1,-,70398095,70470288,rna-XM_038992289.1,7,2120,gene-LOC120046783,LOC120046783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11695,0.214572,0,0,0,0,0.048113,0.126696,0,0,0.080194,0.16699,0,0,0.067925,0.118677,0.050943,0.110849,0,0,0,0,0,0
11192,transcript,1.38092726773283,0.0167407032914603,0.473876384990878,NC_052310.1,+,70470578,70473604,rna-XM_038992288.1,7,1656,gene-tha1,tha1,23.823069,62.745914,10.922706,37.332411,36.37923,25.298695,11.194445,33.87701,14.079709,42.68886,17.935387,40.224373,5.586353,38.279983,11.350242,43.671001,16.693235,40.841057,20.369566,50.838945,15.932971,76.060215,84.156998,72.422532,8.219203,15.080024,16.537439,39.013545,14.65157,27.524867,10.662439,28.077346,13.695652,39.355223,10.599035,22.070585,14.644928,29.466267,16.111111,28.148897,12.610507,27.439816,13.069445,44.129243,16.905193,30.581252,22.011473,41.447161
11202,transcript,0.875345529547895,0.00828717709583615,0.419715179487511,NC_052310.1,+,70616624,70624736,rna-XM_038992296.1,4,2373,gene-LOC120046788,LOC120046788,0,0,0.053097,0.181479,0.396123,0.27547,0.022756,0.068865,0.037927,0.114992,0.045512,0.102071,0,0,0,0,0.068268,0.167022,0.030341,0.075726,0,0,0.136536,0.117498,0.555064,1.018393,0.098609,0.232629,0.045512,0.0855,0.045512,0.119847,0.075432,0.216758,0.273072,0.568623,0.093201,0.187525,0.371471,0.649024,0.166245,0.361741,0,0,0.144121,0.260713,0.045512,0.085698
11205,transcript,0.900931076527015,0.0475111412246012,0.515925897533522,NC_052310.1,+,70653755,70657144,rna-XM_038992298.1,4,2381,gene-LOC120046790,LOC120046790,0,0,0.037799,0.129192,0.444561,0.309155,0.037379,0.113118,0.02268,0.068764,0,0,0,0,0,0,0.095758,0.234278,0.074759,0.186586,0,0,0.082738,0.071201,0.449461,0.82464,0.02268,0.053504,0.043399,0.081531,0.060479,0.159259,0.030239,0.086893,0.408232,0.85007,0.145807,0.29337,0.158127,0.276275,0.112348,0.244463,0.052499,0.177264,0.075598,0.136756,0.060479,0.113881
11210,transcript,0.875823853061028,0.0408742819059107,0.515925897533522,NC_052310.1,-,70697975,70704829,rna-XM_038992302.1,7,3732,gene-LOC120046793,LOC120046793,0.047964,0.126329,0.095054,0.324882,0.474545,0.330006,0,0,0.028939,0.087741,0.268221,0.601549,0,0,0.062433,0.240216,0.166667,0.407761,0.081726,0.203974,0.014469,0.069072,0.335075,0.288354,0.836415,1.534596,0.081458,0.192168,0.043408,0.081548,0.048232,0.127009,0.158092,0.454286,0.423633,0.88214,0.236066,0.474976,0.503939,0.880469,0.201768,0.439037,0.033494,0.113093,0.157208,0.284387,0.096463,0.181638
1123,transcript,0.959757270782245,0.0193147705083738,0.489098438416414,NC_052307.1,+,34849019,34916831,rna-XM_038985804.1,13,2143,gene-LOC120040599,LOC120040599,0,0,0,0,0,0,0,0,0,0,0.069529,0.155935,0,0,0,0,0,0,0,0,0,0,0.123378,0.106175,0.085816,0.157449,0,0,0.02522,0.047379,0,0,0,0,0.04993,0.10397,0,0,0,0,0,0,0,0,0,0,0,0
